,curr_heading,track_error_deg,curr_alt_ft,altitude_error_ft,new_episode,action,altitude_out_of_bounds,altitude_reward,heading_reward,reward,heading_target,altitude_target,remaining fuel pounds,on_target
25,270.3651643653305,-0.3651643653304859,2974.3702736869454,-25.62972631305456,0,5,0,0.43852727816118986,0.4927012982304157,0.9312285763916055,270,3000,199.90703959378988,
26,270.54156925975445,-0.5415692597544535,2973.321176443249,-26.678823556751013,0,3,0,0.4360110256559584,0.48917541553939703,0.9251864411953554,270,3000,199.9037897775962,
27,270.54845835283584,-0.5484583528358371,2972.1483664363623,-27.851633563637733,0,5,0,0.4331980489412443,0.48903772018728237,0.9222357691285267,270,3000,199.90054029581842,
28,270.1456484129778,-0.14564841297777775,2971.158634878695,-28.84136512130499,0,2,0,0.43082418462461364,0.49708886071460995,0.9279130453392236,270,3000,199.8972905227504,
29,270.13591363411217,-0.13591363411217117,2970.029533945024,-29.970466054975986,0,5,0,0.42811604382062285,0.49728343404782294,0.9253994778684458,270,3000,199.89404085202744,
30,270.1337639922844,-0.1337639922844005,2969.0793384574354,-30.92066154256463,0,2,0,0.4258370064954652,0.49732639989033656,0.9231634063858017,270,3000,199.89079069777688,
31,270.48793214222223,-0.4879321422222347,2967.999949786812,-32.00005021318793,0,5,0,0.4232481002116164,0.49024748434406656,0.9134955845556829,270,3000,199.8875405184966,
32,270.5400913961605,-0.5400913961605056,2967.1095938943326,-32.89040610566735,0,3,0,0.42111258774272,0.48920495425306254,0.9103175419957825,270,3000,199.88428976737958,
33,270.49198406278936,-0.49198406278935636,2966.092232067138,-33.90776793286204,0,5,0,0.41867245241514484,0.490166496814556,0.9088389492297009,270,3000,199.88103893113114,
34,270.10810463999417,-0.10810463999416697,2965.266247328371,-34.73375267162919,0,2,0,0.41669133371457295,0.4978392647198431,0.9145305984344161,270,3000,199.87778749370545,
35,270.17309194215056,-0.17309194215056323,2964.3110866472125,-35.688913352787495,0,5,0,0.41440038740687446,0.4965403347521828,0.9109407221590573,270,3000,199.87453596934293,
36,270.27414659431184,-0.2741465943118442,2963.551280964166,-36.448719035834074,0,2,0,0.41257799871512796,0.49452051069874114,0.907098509413869,270,3000,199.87128386875068,
37,270.7210184441097,-0.7210184441096885,2962.671266581863,-37.328733418136835,0,5,0,0.41046729028708306,0.4855886852783029,0.896055975565386,270,3000,199.86803171664627,
38,270.83004882556753,-0.8300488255675305,2961.992744445801,-38.00725555419922,0,3,0,0.40917802999177477,0.4834094467938343,0.892587476785609,270,3000,199.86477900777143,
39,270.793121806647,-0.7931218066469796,2961.1962079927325,-38.803792007267475,0,5,0,0.40779856710344414,0.48414752346267065,0.8919460905661147,270,3000,199.86152627541634,
40,270.37567186546926,-0.3756718654692577,2960.6045745536685,-39.3954254463315,0,2,0,0.40677396067201166,0.4924912801751562,0.8992652408471679,270,3000,199.85827303342163,
41,270.3864840701236,-0.3864840701235721,2959.8875564336777,-40.11244356632233,0,5,0,0.40553220973521764,0.4922751718559008,0.8978073815911185,270,3000,199.8550198056599,
42,270.4268090757107,-0.4268090757107075,2959.371551282704,-40.62844871729612,0,2,0,0.4046385783725677,0.4914691781238153,0.8961077564963831,270,3000,199.85176610185934,
43,270.82761583524484,-0.827615835244842,2958.738826200366,-41.26117379963398,0,5,0,0.40354280834692874,0.48345807604810864,0.8870008843950374,270,3000,199.8485124585374,
44,270.9136362444993,-0.9136362444992869,2958.3134485408664,-41.686551459133625,0,3,0,0.4028061280700319,0.48173874806089495,0.8845448761309269,270,3000,199.84525837384996,
45,270.8789153037468,-0.878915303746794,2957.771439522505,-42.22856047749519,0,5,0,0.40186746252234706,0.48243273086910926,0.8843001933914563,270,3000,199.84200438072432,
46,270.48486036009575,-0.48486036009575173,2957.437303595245,-42.562696404755116,0,2,0,0.40128879708960047,0.49030888141281426,0.8915976785024147,270,3000,199.8387499902803,
47,270.5291416923067,-0.5291416923067231,2956.9809572435915,-43.01904275640845,0,5,0,0.4004984844128788,0.4894238108296666,0.8899222952425454,270,3000,199.83549573658024,
48,270.60274679007176,-0.6027467900717625,2956.7303737066686,-43.269626293331385,0,2,0,0.4000645172186841,0.48795263316745985,0.8880171503861439,270,3000,199.8322411358488,
49,271.02567654227806,-1.0256765422780632,2956.3648623228073,-43.63513767719269,0,5,0,0.3994315149406882,0.4794993490469122,0.8789308639876003,270,3000,199.82898672705363,
50,271.11785609143067,-1.1178560914306672,2956.209023769945,-43.790976230055094,0,3,0,0.3991616296147664,0.4776569156048902,0.8768185452196566,270,3000,199.8257320098098,
51,271.07459848486025,-1.0745984848602461,2955.9386105053127,-44.06138949468732,0,5,0,0.3986933207738645,0.478521524530621,0.8772148453044855,270,3000,199.82247752374084,
52,270.66112160373837,-0.6611216037383656,2955.8777800127864,-44.12221998721361,0,2,0,0.398587972918665,0.48678586993353357,0.8853738428521986,270,3000,199.81922278210553,
53,270.683568918212,-0.6835689182120177,2955.6944396719337,-44.30556032806635,0,5,0,0.3982704592692068,0.4863372055253212,0.884607664794528,270,3000,199.8159683157399,
54,270.73885736473335,-0.7388573647333487,2955.7153764627874,-44.28462353721261,0,2,0,0.39830671815713625,0.4852321308773676,0.8835388490345039,270,3000,199.81271363718997,
55,271.15156169379674,-1.1515616937967366,2955.6207933090627,-44.37920669093728,0,5,0,0.3981429165509173,0.4769832268143331,0.8751261433652504,270,3000,199.80945928425277,
56,271.2438672707039,-1.2438672707039018,2955.7334790825844,-44.26652091741562,0,3,0,0.39833806875269945,0.47513827439980844,0.8734763431525079,270,3000,199.80620475349792,
57,271.2079290567328,-1.2079290567327803,2955.7294000275433,-44.270599972456694,0,5,0,0.3983310045373369,0.4758565873865352,0.8741875919238721,270,3000,199.8029505781579,
58,270.8069178470999,-0.8069178470998963,2955.930874887854,-44.06912511214614,0,2,0,0.3986799240270344,0.48387177589684277,0.8825516999238772,270,3000,199.79969626822145,
59,270.8396807240318,-0.8396807240317798,2956.007859390229,-43.99214060977101,0,5,0,0.39881324782357125,0.483216929776732,0.8820301776003032,270,3000,199.7964423520126,
60,270.9019177841887,-0.9019177841886972,2956.284501709044,-43.71549829095602,0,2,0,0.39929234430519117,0.4819729701130065,0.8812653144181977,270,3000,199.7931883408584,
61,271.31564586353437,-1.315645863534371,2956.4424926415086,-43.55750735849142,0,5,0,0.3995659571790128,0.47370360390002975,0.8732695610790425,270,3000,199.78993476775221,
62,271.4052148225479,-1.4052148225479186,2956.801687732339,-43.198312267661095,0,3,0,0.40018802073374693,0.4719133494784069,0.8721013702121538,270,3000,199.7866811286493,
63,271.36335816373224,-1.3633581637322436,2957.0409109406173,-42.95908905938268,0,5,0,0.4006023138104496,0.4727499570413885,0.8733522708518381,270,3000,199.78342795413582,
64,270.9562828061896,-0.9562828061896198,2957.478815101087,-42.52118489891291,0,2,0,0.40136068781290324,0.4808863523595943,0.8822470401724976,270,3000,199.78017475347534,
65,270.9813426757738,-0.9813426757738171,2957.788070399314,-42.211929600685835,0,5,0,0.4018962643144941,0.48038546965622797,0.8822817339707221,270,3000,199.77692204902533,
66,271.03823824762196,-1.0382382476219618,2958.288717582822,-41.711282417178154,0,2,0,0.4027632983430509,0.4792482726831507,0.8820115710262015,270,3000,199.7736693502755,
67,271.44873840298806,-1.448738402988056,2958.6661341041327,-41.33386589586735,0,5,0,0.4034169182528311,0.47104342441523817,0.8744603426680693,270,3000,199.77041718438068,
68,271.54029810665645,-1.5402981066564507,2959.2356484867632,-40.76435151323676,0,3,0,0.40440321831754655,0.46921338009921537,0.8736165984167619,270,3000,199.76716504514454,
69,271.5022859232853,-1.5022859232852852,2959.6798104830086,-40.32018951699138,0,5,0,0.4051724298054417,0.4699731464301546,0.8751455762355963,270,3000,199.76391345515796,
70,271.10136517986695,-1.1013651798669457,2960.3127983883023,-39.687201611697674,0,2,0,0.40626865499482423,0.47798652675219727,0.8842551817470214,270,3000,199.7606619217,
71,271.22038881884714,-1.220388818847141,2960.8136341907084,-39.1863658092916,0,1,0,0.407136015678576,0.47560754860721616,0.8827435642857921,270,3000,199.75741096052934,
72,272.1521692579242,-2.152169257924186,2961.4850121811032,-38.51498781889677,0,3,0,0.4082987258322974,0.45698364062155933,0.8652823664538567,270,3000,199.7541600880267,
73,272.6818076582869,-2.681807658286914,2961.9860342741013,-38.01396572589874,0,5,0,0.40916640913902136,0.44639752352749745,0.8555639326665188,270,3000,199.75090988303342,
74,272.3484704012849,-2.348470401284885,2962.684314612299,-37.315685387700796,0,3,0,0.4104985858981146,0.45306008279816234,0.863558668696277,270,3000,199.7476600153502,
75,271.5238554695731,-1.5238554695731068,2963.2881399318576,-36.711860068142414,0,5,0,0.4119468567635563,0.4695420263631196,0.8814888831266758,270,3000,199.7444110687829,
76,270.26968995279105,-0.26968995279105457,2964.0806507095695,-35.919349290430546,0,2,0,0.4138476883993482,0.49460958756505785,0.9084572759644061,270,3000,199.74116249391875,
77,269.49739598425913,0.5026040157408715,2964.716890640557,-35.28310935944319,0,5,0,0.415373705486796,0.48995423111516345,0.9053279366019594,270,3000,199.73791470234218,
78,268.8594754778658,1.1405245221342284,2965.493531730026,-34.50646826997399,0,3,0,0.41723647378476303,0.477203831648738,0.8944403054335011,270,3000,199.73466717652647,
79,268.5882703703669,1.4117296296331006,2966.1120997183025,-33.88790028169751,0,5,0,0.41872010483947086,0.47178313514613457,0.8905032399856054,270,3000,199.73142046397712,
80,268.291412168992,1.7085878310080034,2966.8798788636923,-33.120121136307716,0,3,0,0.4205616178256687,0.46584969890371886,0.8864113167293876,270,3000,199.72817410537849,
81,268.42615853507107,1.5738414649289325,2967.504518184811,-32.49548181518912,0,5,0,0.4220598109303351,0.46854293415315595,0.890602745083491,270,3000,199.7249286424738,
82,268.65121153977884,1.348788460221158,2968.2848833352327,-31.715116664767265,0,2,0,0.4239315113628189,0.47304116815313657,0.8969726795159555,270,3000,199.7216835877683,
83,269.4942577634647,0.5057422365352977,2968.950868450105,-31.04913154989481,0,5,0,0.42552887206871487,0.4898915061073578,0.9154203781760727,270,3000,199.718439428282,
84,270.3319370441639,-0.331937044163908,2969.7858076542616,-30.21419234573841,0,2,0,0.42753146799277997,0.4933654274029804,0.9208968953957604,270,3000,199.71519558985148,
85,271.2963784582328,-1.296378458232823,2970.469447683543,-29.530552316457033,0,5,0,0.4291711738891508,0.4740887100563832,0.903259883945534,270,3000,199.7119524789,
86,271.5996134782811,-1.5996134782811282,2971.308598704636,-28.691401295363903,0,3,0,0.43118387182709705,0.4680278175171469,0.8992116893442439,270,3000,199.7087096127205,
87,271.5833916670917,-1.5833916670916892,2972.0184285715222,-27.981571428477764,0,1,0,0.432886393868378,0.4683520500361855,0.9012384439045635,270,3000,199.70546754029706,
88,271.7224234489934,-1.7224234489934247,2972.858334764838,-27.14166523516178,0,3,0,0.43490090308169355,0.4655731602842342,0.9004740633659277,270,3000,199.7022257832898,
89,271.5399068824448,-1.539906882444825,2973.5348769538105,-26.465123046189547,0,5,0,0.43652358485702447,0.4692211996706654,0.9057447845276898,270,3000,199.6989848542921,
90,270.66204752918713,-0.6620475291871344,2974.377318378538,-25.622681621462107,0,3,0,0.43854417480539953,0.48676736305183027,0.9253115378572299,270,3000,199.69574426974592,
91,269.8216409590778,0.1783590409222029,2975.0688482895494,-24.93115171045065,0,1,0,0.4402028045286974,0.49643505891813383,0.9366378634468313,270,3000,199.69250444464976,
92,269.6983767631079,0.30162323689211235,2975.8711121454835,-24.128887854516506,0,3,0,0.4421270288553556,0.4939713228839844,0.93609835173934,270,3000,199.6892647918313,
93,269.68694688917026,0.31305311082974185,2976.486657667905,-23.513342332094908,0,5,0,0.44360341054655134,0.4937428689354203,0.9373462794819716,270,3000,199.68602574191627,
94,269.34069648244025,0.6593035175597493,2977.2035278640687,-22.796472135931253,0,3,0,0.4453228187690595,0.48682220882656096,0.9321450275956205,270,3000,199.68278673851907,
95,268.975125428487,1.0248745715130099,2977.7411366961896,-22.258863303810358,0,5,0,0.4466122698459608,0.4795153783914972,0.9261276482374581,270,3000,199.67954821678387,
96,268.2825190270132,1.7174809729867775,2978.387140560895,-21.612859439104795,0,3,0,0.44816170566110697,0.4656719477394209,0.9138336534005278,270,3000,199.67630965316437,
97,267.868042937553,2.131957062446986,2978.8509260565042,-21.14907394349575,0,5,0,0.4492740919744142,0.4573876307172607,0.9066617226916749,270,3000,199.67307156736075,
98,267.56565590140355,2.434344098596455,2979.4178332462907,-20.582166753709316,0,2,0,0.45063381496015725,0.451343687207477,0.9019775021676342,270,3000,199.66983354871743,
99,268.0098086919779,1.9901913080220766,2979.846048671752,-20.153951328247786,0,5,0,0.4516608867054796,0.46022116558792403,0.9118820522934037,270,3000,199.66659617414794,
100,268.4916533239856,1.508346676014412,2980.4122163765132,-19.587783623486757,0,3,0,0.4530188360414881,0.4698520074832339,0.922870843524722,270,3000,199.66335895730612,
101,269.07561077790695,0.9243892220930547,2980.812152892351,-19.18784710764885,0,5,0,0.45397808101706805,0.48152382353910905,0.9355019045561771,270,3000,199.66012231432535,
102,269.33721870661384,0.6627812933861605,2981.3258723169565,-18.67412768304348,0,2,0,0.4552102335147665,0.4867526969820647,0.9419629304968312,270,3000,199.6568856775121,
103,269.8984952148384,0.10150478516158046,2981.668436296284,-18.3315637037158,0,5,0,0.45603187085712404,0.49797117893907966,0.9540030497962038,270,3000,199.65364946713265,
104,270.2428577696891,-0.24285776968912387,2982.122304543853,-17.877695456147194,0,2,0,0.4571204707193879,0.4951458942830221,0.9522663650024099,270,3000,199.65041314626853,
105,270.723447476454,-0.7234474764539982,2982.398995541036,-17.60100445896387,0,5,0,0.4577841121682818,0.485540135133894,0.9433242473021758,270,3000,199.6471771840261,
106,270.8699227797746,-0.8699227797745834,2982.7937887497246,-17.206211250275373,0,2,0,0.45873102095712837,0.48261246842529054,0.9413434893824189,270,3000,199.6439411153951,
107,271.04985091992353,-1.0498509199235286,2983.018291864544,-16.981708135455847,0,5,0,0.4592694901300207,0.47901616506279077,0.9382856551928115,270,3000,199.6407054505742,
108,270.90060326321674,-0.9006032632167376,2983.3631151020527,-16.63688489794731,0,2,0,0.46009654628754676,0.4819992440254008,0.9420957903129475,270,3000,199.6374697274336,
109,270.8121666819938,-0.8121666819938014,2983.5371705293655,-16.46282947063446,0,5,0,0.46051401702980316,0.4837668651110006,0.9442808821408037,270,3000,199.6342344277379,
110,270.31347240407405,-0.313472404074048,2983.823500048369,-16.17649995163083,0,3,0,0.46120077640682333,0.4937344883357924,0.9549352647426157,270,3000,199.63099905215196,
111,269.727197017002,0.27280298299797323,2983.941245160997,-16.058754839003086,0,5,0,0.4614831872475804,0.49454736605267274,0.9560305533002531,270,3000,199.62776404004757,
112,268.97766199728096,1.0223380027190387,2984.1558412462473,-15.844158753752708,0,2,0,0.4619978944783625,0.4795660779145148,0.9415639723928773,270,3000,199.6245288420248,
113,268.82982567828446,1.1701743217155354,2984.1934438943863,-15.806556105613708,0,5,0,0.4620880841706447,0.4766112079832934,0.9386992921539381,270,3000,199.6212939407972,
114,268.75076782106413,1.2492321789358698,2984.338078401983,-15.661921598017216,0,3,0,0.46243498903982544,0.47503104360479115,0.9374660326446166,270,3000,199.61805887851523,
115,268.90069213199956,1.0993078680004373,2984.3060833998024,-15.693916600197554,0,5,0,0.4623582492477092,0.47802764715491536,0.9403858964026246,270,3000,199.61482413512877,
116,268.9729378099043,1.0270621900957053,2984.3800623714924,-15.619937628507614,0,2,0,0.462535687301205,0.4794716534907768,0.9420073407919818,270,3000,199.61158920614028,
117,269.5210026542488,0.47899734575122466,2984.296636980027,-15.70336301997304,0,5,0,0.4623355920750129,0.4904260680751348,0.9527616601501476,270,3000,199.60835455879376,
118,270.0326134951762,-0.03261349517617873,2984.331001535058,-15.668998464941978,0,2,0,0.46241801522330317,0.4993481396391479,0.9617661548624511,270,3000,199.60511965900852,
119,270.70144522959504,-0.7014452295950377,2984.189537052065,-15.810462947934866,0,5,0,0.46207871363627606,0.4859799037787316,0.9480586174150076,270,3000,199.60188492765235,
120,270.83750639790674,-0.8375063979067363,2984.1630741991103,-15.83692580088973,0,3,0,0.4620152426659314,0.4832603889952187,0.9452756316611501,270,3000,199.59864988887261,
121,270.66213272898915,-0.6621327289891497,2983.9840386733413,-16.015961326658726,0,5,0,0.4615858271918669,0.4867656601256831,0.94835148731755,270,3000,199.59541506009074,
122,270.005440610867,-0.0054406108670264075,2983.928113464266,-16.071886535733938,0,2,0,0.46145169096351774,0.4998912561029145,0.9613429470664323,270,3000,199.59217995341865,
123,269.8320015588165,0.16799844118349938,2983.6916970200837,-16.308302979916334,0,1,0,0.46088464775229365,0.496642140810088,0.9575267885623817,270,3000,199.58894499322435,
124,270.49271060511614,-0.4927106051161445,2983.5527101010084,-16.447289898991585,0,3,0,0.4605512885852395,0.4901519750915466,0.9507032636767861,270,3000,199.58570965030938,
125,270.9323152660673,-0.9323152660672918,2983.2093089073896,-16.79069109261036,0,5,0,0.4597276431901778,0.481365402190607,0.9410930453807848,270,3000,199.58247440027094,
126,270.65915652425696,-0.6591565242569573,2982.980857860297,-17.019142139703035,0,3,0,0.4591797049289501,0.4868251468467542,0.9460048517757043,270,3000,199.57923883480166,
127,270.014083974059,-0.01408397405901951,2982.605746164918,-17.394253835082054,0,5,0,0.4582800021140678,0.4997184973777648,0.9579984994918326,270,3000,199.57600347985215,
128,268.9908633931408,1.0091366068592151,2982.3552271984518,-17.644772801548243,0,2,0,0.45767913410038646,0.47982994005570667,0.9375090741560932,270,3000,199.5727678132778,
129,268.4096504877913,1.590349512208718,2981.9201368018985,-18.07986319810152,0,5,0,0.45663557278430505,0.46821298050670884,0.9248485532910139,270,3000,199.56953224000856,
130,267.8820715747483,2.117928425251705,2981.577761553228,-18.4222384467721,0,3,0,0.45581438811112734,0.45766802729711165,0.913482415408239,270,3000,199.56629624344242,
131,267.62920436785413,2.370795632145871,2981.050681501627,-18.94931849837303,0,5,0,0.4545501902417048,0.4526138585291432,0.907164048770848,270,3000,199.56306032332552,
132,267.27014900876975,2.7298509912302507,2980.628965500742,-19.371034499257803,0,3,0,0.4535387073214146,0.4454372601708775,0.8989759674922921,270,3000,199.55982401616745,
133,267.29298270948067,2.7070172905193317,2980.0367388799787,-19.963261120021343,0,5,0,0.4521182558550564,0.4458936474518053,0.8980119033068616,270,3000,199.55658784708342,
134,267.40016523516886,2.5998347648311437,2979.559314571321,-20.44068542867899,0,2,0,0.4509731569426951,0.4480359520252566,0.8990091089679517,270,3000,199.55335135563777,
135,268.14782838445274,1.8521716155472632,2978.945798445493,-21.054201554507017,0,5,0,0.44950164274523596,0.4629798262606095,0.9124814690058455,270,3000,199.550115037974,
136,268.7522471659148,1.2477528340851904,2978.4716473333538,-21.528352666646242,0,3,0,0.44836439457215466,0.4750606119249905,0.9234250064971452,270,3000,199.5468783474431,
137,269.3113825705761,0.688617429423914,2977.816410727799,-22.18358927220106,0,2,0,0.44679281409174343,0.4862362986975624,0.9330291127893058,270,3000,199.54364197948325,
138,270.22813830758525,-0.22813830758525455,2975.729365438223,-24.270634561777115,0,5,0,0.44178705035536825,0.4954400986860383,0.9372271490414066,270,3000,199.54040595948234,
139,270.519294881337,-0.5192948813369753,2973.5651464648545,-26.43485353514552,0,3,0,0.43659618607054806,0.4896206233981235,0.9262168094686716,270,3000,199.5371690893995,
140,270.4025769483902,-0.4025769483902195,2971.4021607264876,-28.597839273512363,0,5,0,0.43140827969137563,0.491953516376248,0.9233617960676237,270,3000,199.53393178509924,
141,269.69486429045014,0.3051357095498588,2969.441408984363,-30.55859101563692,0,2,0,0.426705430157739,0.49390111753856547,0.9206065476963045,270,3000,199.53069352244,
142,269.4732968414018,0.5267031585981954,2967.299877874553,-32.700122125446796,0,1,0,0.42156898255722575,0.4894725508820468,0.9110415334392725,270,3000,199.5274546634764,
143,269.2657098334277,0.7342901665722934,2965.3043899983168,-34.695610001683235,0,5,0,0.41678281864543554,0.4853234174881791,0.9021062361336146,270,3000,199.52421441186496,
144,268.9106956253085,1.089304374691494,2964.7391743548214,-35.260825645178556,0,5,0,0.41542715282180814,0.47822759140262394,0.893654744224432,270,3000,199.52097312713158,
145,268.2902523134093,1.7097476865906742,2965.780882883817,-34.21911711618304,0,5,0,0.41792568354577614,0.4658265163569059,0.8837521999026821,270,3000,199.5177314961517,
146,267.4032622939874,2.596737706012618,2968.2173425257206,-31.782657474279404,0,2,0,0.423769515196914,0.448097854310434,0.871867369507348,270,3000,199.5144902016076,
147,267.6134372387941,2.38656276120588,2970.481970846653,-29.518029153347015,0,5,0,0.4292012106095201,0.4522987139430405,0.8814999245525605,270,3000,199.51125007526446,
148,268.0082859060042,1.9917140939958244,2972.70431317389,-27.295686826109886,0,3,0,0.43453148335782016,0.4601907289907735,0.8947222123485936,270,3000,199.50801065549655,
149,268.6976539911725,1.3023460088274987,2974.725893817842,-25.274106182157993,0,2,0,0.43938023059306003,0.4739694339817696,0.9133496645748296,270,3000,199.50477275796518,
150,269.8333923120878,0.16660768791217606,2975.3647650144994,-24.635234985500574,0,5,0,0.440912558753074,0.4966699384111853,0.9375824971642592,270,3000,199.50153648828572,
151,270.48405144613207,-0.48405144613207085,2975.911128539592,-24.088871460407972,0,3,0,0.4422230079007025,0.4903250495341827,0.9325480574348852,270,3000,199.49830063795682,
152,270.70757577269706,-0.7075757726970551,2976.4362802393734,-23.563719760626554,0,5,0,0.4434825806315823,0.48585736990074296,0.9293399505323252,270,3000,199.4950656191789,
153,270.2293587731548,-0.22935877315478592,2977.147456936538,-22.85254306346178,0,2,0,0.4451883330359998,0.4954157047005956,0.9406040377365954,270,3000,199.491830957486,
154,270.03281762344056,-0.0328176234405646,2977.666101988405,-22.33389801159501,0,1,0,0.4464322996167215,0.4993440596371927,0.9457763592539141,270,3000,199.48859702152726,
155,270.46621470259913,-0.46621470259913167,2978.250338833779,-21.749661166220903,0,3,0,0.4478335876618995,0.49068156042064254,0.938515148082542,270,3000,199.48536320422343,
156,270.63362468069386,-0.6336246806938561,2978.631628546864,-21.368371453136206,0,5,0,0.44874810840964996,0.4873354631029039,0.9360835715125538,270,3000,199.48212995479597,
157,270.10385028806564,-0.10385028806564378,2979.12928904593,-20.87071095407009,0,3,0,0.4499417436851727,0.49792429833455787,0.9478660420197306,270,3000,199.4788968237093,
158,269.29992615151065,0.7000738484893532,2979.4672198295593,-20.532780170440674,0,5,0,0.4507522683395948,0.48600731417978144,0.9367595825193762,270,3000,199.4756642576752,
159,268.2391305734277,1.7608694265722988,2979.897569190711,-20.102430809289217,0,2,0,0.45178445831495556,0.4648047235164944,0.91658918183145,270,3000,199.47243168173907,
160,267.73770427099373,2.2622957290062686,2980.1331877820194,-19.866812217980623,0,5,0,0.4523495878815629,0.45478249410870775,0.9071320819902706,270,3000,199.46919950501064,
161,267.3730165942303,2.6269834057696926,2980.4480810053647,-19.551918994635344,0,3,0,0.45310485710649306,0.44749332012446674,0.9005981772309598,270,3000,199.4659672469104,
162,267.30966881452736,2.690331185472644,2980.5710537023842,-19.428946297615767,0,5,0,0.45339980627236853,0.44622716001763724,0.8996269662900058,270,3000,199.46273539260022,
163,267.11793394207814,2.882066057921861,2980.7810992337763,-19.21890076622367,0,3,0,0.45390359903109867,0.44239487027170415,0.8962984693028029,270,3000,199.45950345189507,
164,267.2421545640748,2.757845435925219,2980.8097871281207,-19.19021287187934,0,5,0,0.4539724067478738,0.4448777228161063,0.8988501295639801,270,3000,199.456271900438,
